dataset,assessor,target,pct,cut,bal_acc,realized_flag
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,60,1.000000,0.6803,0.4019
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,61,1.000000,0.6760,0.3902
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,62,1.000000,0.6726,0.3822
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,63,1.000000,0.6685,0.3708
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,64,1.000000,0.6634,0.3601
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,65,1.000000,0.6612,0.3525
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,66,1.000000,0.6563,0.3401
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,67,1.000000,0.6544,0.3315
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,68,1.000000,0.6508,0.3218
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,69,1.000000,0.6457,0.3103
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,70,1.000000,0.6427,0.3001
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,71,1.000000,0.6383,0.2932
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,72,1.000000,0.6353,0.2857
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,73,1.000000,0.6281,0.2703
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,74,1.000000,0.6250,0.2627
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,75,1.000000,0.6191,0.2506
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,76,1.000000,0.6174,0.2467
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,77,1.000000,0.6112,0.2314
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,78,1.000000,0.6081,0.2224
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,79,1.000000,0.6038,0.2129
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,80,1.000000,0.5988,0.2037
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,81,1.000000,0.5941,0.1956
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,82,1.000000,0.5868,0.1808
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,83,1.000000,0.5827,0.1723
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,84,1.000000,0.5783,0.1647
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,85,1.000000,0.5716,0.1501
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,86,1.000000,0.5693,0.1437
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,87,1.000000,0.5645,0.1348
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,88,1.000000,0.5624,0.1287
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,89,1.000000,0.5586,0.1193
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,90,1.000000,0.5488,0.1005
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,91,1.000000,0.5453,0.0951
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,92,1.000000,0.5418,0.0875
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,93,1.000000,0.5335,0.0725
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,94,1.000000,0.5317,0.0669
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,95,1.000000,0.5260,0.0524
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,96,1.000000,0.5210,0.0418
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,97,1.000000,0.5157,0.0321
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,98,1.000000,0.5124,0.0236
alfworld,Llama-3.3-70B-Instruct,Phi-4-mini-instruct,99,1.000000,0.5059,0.0114
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,1,0.000000,0.5081,0.9900
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,2,0.000000,0.5162,0.9800
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,3,0.000000,0.5243,0.9700
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,4,0.000000,0.5324,0.9600
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,5,0.000000,0.5398,0.9500
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,6,0.000000,0.5473,0.9399
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,7,0.000000,0.5547,0.9299
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,8,0.000000,0.5628,0.9199
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,9,0.000000,0.5689,0.9099
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,10,0.000000,0.5737,0.8999
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,11,0.000000,0.5778,0.8899
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,12,0.000000,0.5833,0.8799
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,13,0.000000,0.5878,0.8702
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,14,0.000000,0.5912,0.8602
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,15,0.000000,0.5927,0.8502
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,16,0.000000,0.5995,0.8402
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,17,0.000000,0.6023,0.8302
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,18,0.000000,0.6071,0.8201
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,19,0.000000,0.6132,0.8101
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,20,0.000000,0.6153,0.8001
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,21,0.000000,0.6174,0.7901
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,22,0.000000,0.6202,0.7801
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,23,0.000000,0.6270,0.7701
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,24,0.000000,0.6311,0.7601
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,25,0.000000,0.6359,0.7501
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,26,0.000000,0.6367,0.7401
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,27,0.000000,0.6382,0.7301
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,28,0.000000,0.6410,0.7201
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,29,0.000000,0.6438,0.7100
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,30,0.000000,0.6446,0.7000
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,31,0.000000,0.6494,0.6900
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,32,0.000000,0.6502,0.6800
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,33,0.000000,0.6537,0.6700
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,34,0.000000,0.6565,0.6600
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,35,0.000000,0.6612,0.6500
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,36,0.000000,0.6621,0.6400
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,37,0.000000,0.6648,0.6300
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,38,0.000000,0.6681,0.6203
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,39,0.000001,0.6669,0.6103
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,40,0.000001,0.6683,0.6003
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,41,0.000001,0.6711,0.5902
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,42,0.000001,0.6733,0.5802
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,43,0.000001,0.6754,0.5702
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,44,0.000001,0.6782,0.5602
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,45,0.000002,0.6777,0.5502
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,46,0.000002,0.6785,0.5402
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,47,0.000002,0.6793,0.5302
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,48,0.000003,0.6848,0.5202
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,49,0.000004,0.6869,0.5102
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,50,0.000005,0.6851,0.5002
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,51,0.000006,0.6859,0.4901
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,52,0.000006,0.6887,0.4801
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,53,0.000008,0.6934,0.4701
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,54,0.000010,0.6949,0.4601
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,55,0.000013,0.6951,0.4501
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,56,0.000017,0.6972,0.4401
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,57,0.000028,0.6987,0.4301
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,58,0.000035,0.6948,0.4201
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,59,0.000058,0.6970,0.4101
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,60,0.000075,0.6945,0.4001
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,61,0.000096,0.6926,0.3901
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,62,0.000158,0.6915,0.3800
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,63,0.000203,0.6880,0.3703
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,64,0.000335,0.6882,0.3603
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,65,0.000431,0.6863,0.3503
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,66,0.000710,0.6871,0.3403
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,67,0.001170,0.6866,0.3303
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,68,0.001927,0.6841,0.3203
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,69,0.002473,0.6843,0.3103
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,70,0.004070,0.6838,0.3003
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,71,0.008577,0.6806,0.2903
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,72,0.010987,0.6768,0.2803
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,73,0.017986,0.6743,0.2703
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,74,0.029312,0.6744,0.2602
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,75,0.047426,0.6719,0.2502
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,76,0.075858,0.6654,0.2402
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,77,0.119203,0.6609,0.2302
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,78,0.222700,0.6551,0.2202
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,79,0.320821,0.6539,0.2102
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,80,0.437823,0.6494,0.2002
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,81,0.622459,0.6443,0.1902
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,82,0.731059,0.6391,0.1802
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,83,0.817574,0.6360,0.1702
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,84,0.904651,0.6295,0.1602
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,85,0.939913,0.6217,0.1501
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,86,0.962673,0.6159,0.1401
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,87,0.982014,0.6120,0.1301
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,88,0.989013,0.6060,0.1204
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,89,0.993307,0.5995,0.1104
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,90,0.996827,0.5890,0.1004
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,91,0.998499,0.5826,0.0904
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,92,0.999089,0.5741,0.0804
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,93,0.999665,0.5663,0.0704
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,94,0.999842,0.5572,0.0604
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,95,0.999942,0.5494,0.0504
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,96,0.999972,0.5396,0.0404
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,97,0.999992,0.5285,0.0303
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,98,0.999997,0.5173,0.0203
alfworld,Llama-3.3-70B-Instruct,Qwen3.6-35B-A3B,99,0.999999,0.5082,0.0103
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,1,0.000000,0.5075,0.9900
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,2,0.000000,0.5149,0.9800
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,3,0.000000,0.5224,0.9700
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,4,0.000000,0.5299,0.9600
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,5,0.000000,0.5366,0.9501
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,6,0.000000,0.5434,0.9401
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,7,0.000000,0.5495,0.9301
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,8,0.000000,0.5570,0.9201
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,9,0.000000,0.5631,0.9101
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,10,0.000000,0.5698,0.9001
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,11,0.000000,0.5759,0.8901
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,12,0.000000,0.5820,0.8801
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,13,0.000000,0.5888,0.8702
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,14,0.000000,0.5956,0.8602
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,15,0.000000,0.6017,0.8502
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,16,0.000000,0.6064,0.8402
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,17,0.000000,0.6141,0.8299
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,18,0.000000,0.6216,0.8199
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,19,0.000000,0.6256,0.8099
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,20,0.000000,0.6317,0.7999
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,21,0.000000,0.6358,0.7900
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,22,0.000000,0.6398,0.7800
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,23,0.000000,0.6459,0.7700
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,24,0.000000,0.6520,0.7600
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,25,0.000000,0.6560,0.7500
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,26,0.000000,0.6614,0.7400
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,27,0.000000,0.6669,0.7300
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,28,0.000000,0.6716,0.7200
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,29,0.000000,0.6763,0.7100
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,30,0.000001,0.6810,0.7001
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,31,0.000001,0.6871,0.6901
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,32,0.000001,0.6905,0.6801
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,33,0.000001,0.6966,0.6701
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,34,0.000001,0.6986,0.6601
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,35,0.000002,0.7019,0.6501
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,36,0.000002,0.7053,0.6401
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,37,0.000003,0.7107,0.6301
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,38,0.000004,0.7113,0.6202
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,39,0.000005,0.7133,0.6102
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,40,0.000006,0.7167,0.6002
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,41,0.000008,0.7173,0.5902
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,42,0.000008,0.7207,0.5802
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,43,0.000010,0.7241,0.5702
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,44,0.000017,0.7281,0.5602
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,45,0.000021,0.7301,0.5502
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,46,0.000021,0.7328,0.5403
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,47,0.000035,0.7375,0.5303
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,48,0.000045,0.7374,0.5203
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,49,0.000058,0.7387,0.5103
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,50,0.000075,0.7376,0.5000
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,51,0.000123,0.7375,0.4900
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,52,0.000158,0.7402,0.4800
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,53,0.000203,0.7408,0.4700
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,54,0.000261,0.7435,0.4600
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,55,0.000431,0.7448,0.4501
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,56,0.000710,0.7461,0.4401
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,57,0.000911,0.7474,0.4301
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,58,0.001170,0.7480,0.4201
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,59,0.001927,0.7405,0.4101
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,60,0.002473,0.7431,0.4001
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,61,0.004070,0.7410,0.3901
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,62,0.005220,0.7396,0.3801
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,63,0.006693,0.7402,0.3702
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,64,0.010987,0.7388,0.3602
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,65,0.014064,0.7340,0.3502
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,66,0.022977,0.7325,0.3402
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,67,0.037327,0.7304,0.3302
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,68,0.060087,0.7304,0.3202
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,69,0.095349,0.7242,0.3102
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,70,0.119203,0.7207,0.3002
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,71,0.182426,0.7172,0.2903
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,72,0.222700,0.7144,0.2803
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,73,0.320821,0.7130,0.2703
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,74,0.437823,0.7143,0.2603
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,75,0.562176,0.7129,0.2503
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,76,0.622459,0.7087,0.2403
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,77,0.731059,0.7046,0.2303
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,78,0.817574,0.7004,0.2203
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,79,0.880797,0.6976,0.2104
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,80,0.924142,0.6921,0.2004
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,81,0.939913,0.6893,0.1904
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,82,0.970688,0.6810,0.1804
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,83,0.977023,0.6762,0.1704
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,84,0.985936,0.6668,0.1601
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,85,0.991423,0.6585,0.1501
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,86,0.994780,0.6489,0.1401
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,87,0.996827,0.6393,0.1301
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,88,0.998073,0.6269,0.1202
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,89,0.998830,0.6221,0.1102
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,90,0.999290,0.6138,0.1002
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,91,0.999665,0.6056,0.0902
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,92,0.999739,0.5966,0.0802
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,93,0.999877,0.5884,0.0702
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,94,0.999942,0.5794,0.0602
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,95,0.999965,0.5671,0.0502
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,96,0.999987,0.5547,0.0403
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,97,0.999995,0.5416,0.0303
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,98,0.999998,0.5272,0.0203
alfworld,Llama-3.3-70B-Instruct,deepseek-v4-flash,99,1.000000,0.5153,0.0106
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,1,0.000000,0.5426,0.9900
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,2,0.000004,0.5830,0.9800
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,3,0.000158,0.6182,0.9700
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,4,0.006693,0.6440,0.9599
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,5,0.047426,0.6721,0.9501
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,6,0.268941,0.6956,0.9401
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,7,0.679179,0.7156,0.9300
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,8,0.904651,0.7296,0.9200
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,9,0.962673,0.7445,0.9100
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,10,0.982014,0.7578,0.9000
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,11,0.993307,0.7668,0.8900
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,12,0.995930,0.7714,0.8800
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,13,0.998073,0.7825,0.8700
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,14,0.998830,0.7879,0.8601
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,15,0.999447,0.7888,0.8501
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,16,0.999665,0.7912,0.8401
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,17,0.999739,0.7943,0.8300
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,18,0.999842,0.7975,0.8200
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,19,0.999877,0.7962,0.8100
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,20,0.999904,0.7949,0.8000
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,21,0.999925,0.7922,0.7900
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,22,0.999942,0.7902,0.7800
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,23,0.999955,0.7912,0.7701
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,24,0.999965,0.7907,0.7601
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,25,0.999979,0.7923,0.7501
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,26,0.999983,0.7911,0.7401
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,27,0.999985,0.7905,0.7300
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,28,0.999990,0.7915,0.7200
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,29,0.999990,0.7909,0.7100
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,30,0.999992,0.7911,0.7000
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,31,0.999995,0.7891,0.6900
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,32,0.999995,0.7880,0.6801
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,33,0.999996,0.7874,0.6701
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,34,0.999997,0.7862,0.6601
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,35,0.999998,0.7820,0.6501
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,36,0.999998,0.7825,0.6406
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,37,0.999999,0.7784,0.6308
