task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,ptrue_A,ptrue_R,ptrue_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
pick_clean_then_place_in_recep-Ladle-None-DiningTable-16/trial_T20190909_183724_205399,47,0.20584231889311635,0.38680282079408423,0.6280288016991231,1.9552365316791758,1.2891595761739016,1.2552753124864335,0.719155059076916,0.999999987385182,0.05,0.49999971821544964,0.817573747355352,0.6224579067518493,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-16/trial_T20190909_183724_205399,48,0.00032341388376447863,0.2856027994077516,0.0016602146067217416,1.7504185490654782,1.0000312707106402,1.1790723706465134,0.0001876037305489353,0.9999929354143924,0.2,0.07585816474874779,0.09534895198273614,0.0474258075457389,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-16/trial_T20190909_183724_205399,49,0.0012389392074278218,0.2768665764533094,0.004688704247937789,1.727481017427081,1.0001334227263163,1.15526570131048,0.0006668466903309023,0.9999157290644348,0.3,0.03732700706860463,0.0229773285815149,0.014063701726082036,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,1,0.016371529153274014,0.31382290644554106,0.09799795605622652,1.7311889130396099,1.002792547998266,1.212277266386965,0.016592735081770504,0.9999996986667592,0.3,0.0009110571437060642,0.0015011839455056923,0.029312356712173658,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,2,8.231712914164178e-05,0.22511994618436038,0.0002151383280875695,1.1074548805127835,1.0000066041646354,1.1168826868763417,3.3020168962227814e-05,0.9968113493597849,0.2,0.00026119164360760403,0.0002611901527851151,0.0009110686373185913,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,3,0.09891579553347747,0.35840051950810814,0.5931140104002495,1.5407991151707228,1.05386936096009,1.2316284591038853,0.27007316717834884,0.9999954112247947,0.2,0.26894146673596314,0.4378232362352257,0.09534924995361604,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,4,0.17389051063319613,0.2977138557173297,0.8657199529774583,1.8183571677233221,1.2777321785765026,1.1896658997396652,0.7063697203756161,0.9998803536896964,0.2,0.0009110695811309458,0.017986223243517497,0.0019267580311585221,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,5,0.0007526563087292885,0.28938714916469865,0.0024676360078324895,1.2759398424428847,1.000075593909459,1.1396120551519333,0.0004534434777180296,0.9990185297010477,0.2,0.02931256399870839,0.017986206803128287,0.006692858828533217,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,6,0.00664916210394795,0.18555838765856617,0.03265954965050403,1.214135097352872,1.0009460404856432,1.106731416207064,0.004716807117706834,0.984358866122824,0.3,0.008577515353916872,0.0066928335297069316,0.004070151716551706,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,7,0.04784563701842635,0.3124445327990244,0.28637755649447444,1.5881396283082727,1.0136735143512727,1.177743196685204,0.07825369651051095,0.9995422571141761,0.2,0.9046500796193128,0.9947798326246459,0.8519522021786599,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,8,0.19563980146078463,0.39513503943797845,0.9276948598633603,1.5482139252341123,1.2040007156652424,1.237550512203774,0.6047551001037086,0.999994704429579,0.2,0.3775404764872016,0.7310582917331949,0.9399127643400563,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,9,0.005007644066713612,0.4772810287682771,0.022049306545365813,2.219795137389794,1.0007104947360455,1.2884814883793758,0.00354491417395264,0.9999999999983341,0.3,0.9626729023031497,0.9399132542422809,0.9046485586532014,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,10,0.17998607327666474,0.30108682757733496,0.685773463972888,1.706026129827954,1.1337499914122187,1.2210618406779234,0.4661570446407215,0.9999999990465818,0.2,0.7772994773939386,0.8519522347968408,0.4999933893512966,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,False,0.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,11,0.04985380527308369,0.46902033284093103,0.2990148070246892,2.304048516154854,1.0140740926993086,1.2910830647204707,0.08043618301296307,0.9999999999866189,0.3,0.9706876687342855,0.9241415203960562,0.18242562981202057,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,12,0.06891985841806646,0.36332732321725464,0.41216066806513546,1.987364975332661,1.02280271590039,1.2345249890772543,0.12652844884605696,0.9999994001981503,0.3,0.9820137182239936,0.9525739829974187,0.8807964995172449,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,13,0.0004515932984900975,0.2656025501240423,0.001627733350952124,1.5292914470259509,1.0000421744241361,1.1346291483637694,0.00021084544307459208,0.9990383135352691,0.2,0.017986336633105674,0.017986205114520877,0.02297755098397992,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,14,0.07301903878911234,0.3672501344089031,0.4377705063474616,1.509822253330773,1.0275469175170118,1.2206682634580368,0.15044786552553369,0.9999999803750368,0.2,0.07585845482437235,0.0758581134448696,0.11920278935637514,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,15,0.0008327918520555172,0.30104136145576615,0.002447808328170318,1.4575701506692016,1.0000842753793302,1.1946022462463655,0.0004212703825037245,0.9999767404998053,0.1,0.008577564561636759,0.008577485581240472,0.00857754095674394,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,16,0.0001161880258078968,0.38657578984183655,0.00032281205761092906,1.5111066533611657,1.000009119458262,1.2777986145269276,5.471500315956668e-05,0.9999994767398774,0.2,0.5621766836101876,0.3775403280469063,0.6791760507819679,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,17,0.10575484083444986,0.23664354898242848,0.5256638615840525,1.3515230365437712,1.0346485270666488,1.148339176316881,0.15659575825801375,0.9991361849760378,0.2,0.004070164230641826,0.029312199820481846,0.022977479123223014,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,18,0.06670758915396545,0.35296360588706777,0.40003578810890056,2.086229700986128,1.022401355235073,1.2430563609844658,0.1244690538924349,0.9999999993170476,0.2,0.22270003401864918,0.029312164193053703,0.04742582713380986,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,19,0.030950298033611722,0.27646073924697806,0.15270961958450033,1.6677386474404419,1.0061287932954053,1.2082392992517337,0.030088494546537503,0.9999749138289258,0.2,0.04742583419929856,0.017986237366976198,0.014063750280386965,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,20,0.11057171243140802,0.32841276493802124,0.5489906806668503,2.0143604744115224,1.0523279977972029,1.1883368929973444,0.22510229624446076,0.9999999999999993,0.1,0.5000003385883512,0.6791766017054952,0.22269939370415462,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,21,0.0016936694051309525,0.37655369616195306,0.006198884168867185,1.6243981034424355,1.0001974080602372,1.1979575881954325,0.001183630423251536,0.9999999999970548,0.2,0.02931308805133536,0.09534950967127317,0.047426611944368646,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,22,0.04995663821178171,0.3413853379440644,0.2989640326743356,1.3981397325036389,1.014082508508205,1.1724772867971898,0.08048197048722139,0.9999829472762949,0.3,0.9947798282415293,0.9525737785275763,0.9820136074788143,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,23,0.0017865644920617117,0.29953542028184066,0.00570124194788682,1.74831600713582,1.0002004516548666,1.1564445368480265,0.0010016558431321654,0.9999087963465327,0.1,0.014063888334023795,0.047425800644143444,0.037326905006336536,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,24,0.0018856865031348017,0.4168547490228678,0.014105595541017047,1.8949165205882323,1.000253459229149,1.3229636488851224,0.0020253630888344976,0.9999999999997714,0.3,0.6791754255347984,0.4378226928084788,0.377539777997206,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,25,0.0018181970729993237,0.4689580431577456,0.01256852665807434,1.7881016636112437,1.0002346967744937,1.3351808082875314,0.0016413361946199245,0.999999999994972,0.3,0.9241407984898923,0.970687387237627,0.9399108279493933,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,26,0.009079007611201577,0.45145677644529464,0.03486392145726224,2.0355473016681036,1.0012851440662083,1.2641709312784641,0.00894994151783779,0.999999997192545,0.3,0.9525737946729089,0.9525738595845142,0.5621755049286233,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,27,0.00024481394996125476,0.4253909793646178,0.0013327956102785294,1.9094862447854255,1.0000229723471217,1.2623153525528952,0.0001607916544660304,0.9999999999997741,0.3,0.8807963400589052,0.9046500031664111,0.43782210347267964,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,28,0.00015440303855398767,0.18599508370992662,0.0010008979559164386,0.9246516332718918,1.0000145322062852,1.090922978197066,0.00015984033180271862,0.9973084533041484,0.0,0.00026119804623651237,0.003172680854578729,0.004070200327586942,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,29,0.09636040363220008,0.3799525593386908,0.7695997873457459,2.1777494862329267,1.0475945819305104,1.2166235500143108,0.3106273473377946,0.9999999999994537,0.05,0.010987236783917366,0.03732681127328605,0.0066929575163484365,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,30,0.02760713239631576,0.18102089989847342,0.3312382895577596,1.2020493034685273,1.0085848327111369,1.098974650851268,0.09749252929542584,0.9998723058878747,0.0,1.1478774070364943e-05,0.00012339441319426502,0.0019267561619348912,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,31,4.276733057314478e-05,0.250400677781035,0.00018013323954460777,1.2384843539141352,1.0000032697285284,1.1967028589376283,2.2887800350313015e-05,0.9977691784623461,0.0,0.0031727530054442587,0.005220141768804639,0.006692991425689946,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-27/trial_T20190911_131350_027076,32,0.05825880561693339,0.2124354999503909,0.6406420037317702,1.5823784283938156,1.0359812108672122,1.1396263687981623,0.322156661490836,0.9996071284015757,0.0,3.120185962935032e-05,0.00012340154294833975,0.0015011921854191843,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,1,0.0047689444833338744,0.30506553769697015,0.028546615195191548,1.3796171015707883,1.0006454721683615,1.1444137520100723,0.00386409872745086,0.9996503778071685,0.4,0.0052201447123739,0.0019267362572952718,0.014063793875466338,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,2,0.00021998063643650115,0.23032593913278404,0.0006365767680690491,1.342083724080007,1.000019621546418,1.1307015242840412,9.810195727821824e-05,0.9995074782810399,0.3,0.0011695116420094073,0.00020342687532370446,0.003172855202743846,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,3,0.1083055791922231,0.2535479391790035,0.6495911193463304,1.5259850373201527,1.0672510531259805,1.1572209321982014,0.3232933444769709,0.9997571869638124,0.3,0.37754083646453385,0.3208211107264403,0.43782247076575215,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,4,0.002270270248630776,0.2451013958264952,0.009720234150802396,1.7401357475165908,1.000267687094838,1.1568437360046302,0.0013373612994708184,0.9999501895523161,0.1,0.00033536146583670163,0.00043055750580901813,0.0007096987746266629,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,5,0.00011534288872372827,0.2604536553311927,0.0003639442477022027,1.4597587403913326,1.0000091393199384,1.1429832475379522,5.483416560214671e-05,0.9993575972068296,0.2,0.04742592443637666,0.029312225885248747,0.09534915833018824,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,6,0.013334684597323749,0.2735990085576691,0.06515352226054918,2.1217283005245915,1.0023523429346717,1.1933394028139381,0.011679165365336752,0.9999949500703946,0.2,0.001926802730809097,0.001926736788775232,0.008577547808385863,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,7,0.0852779497708432,0.17905202293854888,0.42540289062627146,1.4054133969101603,1.0327437731780549,1.0778992289117155,0.1487892996559379,0.9981658516676241,0.1,0.14804754065412268,0.22269971410572884,0.07585826649029767,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,8,9.561872210788467e-05,0.18911916262801812,0.00024457950810171584,1.3152737668802952,1.0000073114730703,1.084454183749307,4.386771583364535e-05,0.9980558179015552,0.2,0.5621760106710555,0.37754021541077626,0.32082037613303566,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,9,0.10293540013710749,0.29311163368102783,0.5103800159965062,1.9310482510869778,1.0368249037109762,1.1575162671038801,0.16541053235781744,0.9999938230007563,0.2,0.004070255862548228,0.029312210657945925,0.03732701852516137,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,10,0.00022731275382388105,0.2775073140752965,0.0008281662150947055,1.3715837995252969,1.000020046628431,1.1387298610737238,0.0001202713318233517,0.9999651049391336,0.2,0.06008685901147507,0.11920277784569062,0.008577691110074045,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,11,0.0007805306752605528,0.2020208265557158,0.0022470458738982984,1.526376423918013,1.0000772906297348,1.0932643513708076,0.0003863635572102231,0.9976735845199708,0.1,0.00043056213434561314,0.002472622200915245,0.006692893842307177,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,12,0.08962339022321665,0.2818029206424859,0.5377035039742336,1.601209955196967,1.0362490189101268,1.143112193252353,0.192364861885026,0.9999742379584956,0.2,0.002472705565844247,0.07585821691944891,0.03732701721531934,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,13,0.00020648754644624854,0.2505171486689126,0.0005650587746988528,1.328137251649389,1.000017356653431,1.1549703499600357,8.677874853657563e-05,0.9998679895803917,0.1,0.004070153170537417,0.0024726261401898327,0.014063671738344732,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,14,0.0008042264560881623,0.3069057500495649,0.0014403478656329631,1.5495158973369962,1.0000797965554318,1.1781904016193967,0.000398887282585747,0.9999765040084236,0.2,0.18242500379774867,0.14804702546899365,0.18242518082561002,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,15,1.8005899035801058e-05,0.3503232628659408,9.627477375193825e-05,1.4984618350515877,1.000001294269289,1.1959796017792639,9.059838119385155e-06,0.9999978808358185,0.2,0.9820137193462161,0.4378219990192519,0.7772991812295234,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,16,0.024917586492199207,0.4742844429759539,0.19755338694108293,1.9840472445994806,1.0051786436223829,1.3595736144600636,0.040480119881790455,1.0,0.3,0.9525740350667444,0.4378213472562431,0.777296097023596,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,17,0.06723260244385318,0.44439329178481546,0.469689346762233,1.6501594048389452,1.019685402174637,1.294860423079925,0.12755795691093696,0.9999999996256553,0.2,0.9626728826931507,0.9525739664002848,0.6791726546090354,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,18,0.06501723044188112,0.16799001128137403,0.7149617735796825,1.0570770183360032,1.0542432535872874,1.0834960085780647,0.4406922150069239,0.9940972853430649,0.0,0.00033536426506313973,0.0004305579784385124,0.002472646829937922,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,19,0.1243228289810352,0.2670530261836247,0.9942720913296035,1.4465341202607813,1.0949179261394013,1.1516330522155467,0.5158861909760842,0.9998809042480323,0.0,0.0024727016881834394,0.002472631534221429,0.003172787797166363,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,20,0.02330709438122923,0.2549352572232433,0.27966829636163937,1.5260153006077204,1.0067201172730582,1.135965102939303,0.07722667090889812,0.9999454373101532,0.0,7.484739607041916e-05,0.00012339417941040283,0.004070284858781072,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,21,0.01536681733117809,0.34208719302391943,0.10755730631891791,1.6161316836909216,1.002756583498186,1.2058226732479798,0.019085066876568968,0.9999999999998268,0.0,0.060086830827668226,0.07585809308903826,0.6224561814435645,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_164840_568811,22,0.06143399767514122,0.17543540419998996,0.6756309509071577,1.1259055008442953,1.0309506590013164,1.1066160797526,0.28487277222957297,0.9993204558244896,0.0,8.939683872312742e-06,2.75356100404428e-05,0.00043056601548551625,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,1,0.14114832290337426,0.435077049252691,0.2816162089983309,1.7912663670122067,1.036123347676665,1.234717160304773,0.06851239584213298,0.999999793188987,0.0,0.0002034338952262793,0.00012339439424624067,0.03732756965795439,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,2,3.358656333004099e-05,0.32864192624575905,0.0001769828083097502,1.4274325814284932,1.0000025232504735,1.2038061172352508,1.5139369138550407e-05,0.9998030305424876,0.1,7.484623025113278e-05,0.0024726277990539014,0.01098700835298204,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,3,0.000859787525223485,0.3005679520815921,0.0032329858611232064,1.8719641709314487,1.0000890643228173,1.175948232596417,0.00044520265200564957,0.9999914483615319,0.05,5.829123238864345e-05,0.00020342687632793704,0.0015012428694612771,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,4,0.11970180710997336,0.491883639926773,0.7108089652089523,1.8208705229763509,1.046092555276925,1.3821470588283526,0.23690372811039584,0.9999999949031833,0.5,0.731057778872161,0.9399127527124755,0.320818191375903,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,5,0.12403235500862117,0.36032566772104013,0.6124758455786165,1.4247607335504067,1.0557318445750172,1.2072938328554208,0.23751396839721395,0.9999981246114984,0.1,0.006692877782086294,0.017986211924920135,0.1192028622932416,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,6,0.00019018464206984817,0.37021649205467955,0.0006215834079895912,1.8328200314637968,1.0000159142331768,1.2792294504760964,9.548008076687431e-05,0.9999999800606196,0.2,0.11920313401363923,0.2689409704720233,0.5621751157755577,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,7,0.09188522240206884,0.3552115161211434,0.45625586270369967,1.4654935050060547,1.0274692219694315,1.2186498771774559,0.12671521598231872,0.9999978522221342,0.2,0.002472681481000418,0.04742583792471821,0.02297738000450663,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,8,0.02294104258413902,0.5150766340245528,0.13738538377591825,1.8978976203061708,1.0050718821380913,1.3217915041005017,0.029898312798556925,1.0,0.4,0.851952465254827,0.970687664556356,0.9706871721055431,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,9,0.10075671863775178,0.3787538347029575,0.5021754458095119,1.8690464157048092,1.0327466367477813,1.2136770816216558,0.14880110065140106,0.9999994024602209,0.1,0.006692902909306133,0.004070154135549128,0.022977459522530528,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,10,0.09988100137839001,0.4076329970910473,0.5990767715549605,2.024435974903108,1.0453917255018579,1.2464951810262754,0.23382910430100456,0.9999999998607267,0.2,0.8807969857318387,0.8519524444758917,0.49999862685329344,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,11,0.0007837986426732897,0.41074828634760324,0.0034930033309174767,1.8279877815720815,1.0000797647470503,1.2516287486482816,0.00039872831678788856,0.9999999687835007,0.4,0.14804720945444955,0.43782189330538657,0.32081990026032536,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,12,0.028187661823177338,0.537699805495378,0.16878105641625057,1.992531258432644,1.0055113437547059,1.3163911359067906,0.03243944920310016,0.9999999999999892,0.3,0.7772997510829636,0.9706876975983159,0.679176383851703,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Lettuce-None-CounterTop-16/trial_T20190909_051630_092360,13,0.00031187132077263667,0.4911564657312091,0.0010644474991358599,1.673185706848359,1.0000277511909752,1.2935338301881774,0.00013874440369487928,0.9999999946488954,0.3,0.008577531336995696,0.014063636185041629,0.010987200929830205,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
